turn1-00025100.png: left: y=-4.985523762335357x+125.75905693876709, right: y=2.2671322015861284x+-109.2476738110552, x:34, y:0
turn1-00025150.png: left: y=-4.78688809509653x+122.85729574965353, right: y=2.2080207186959653x+-104.76116367705, x:32, y:0
turn1-00025200.png: left: y=-4.154698254216764x+130.29445407633455, right: y=2.2269286059334843x+-114.05062599687611, x:28, y:0
turn1-00025250.png: left: y=-4.426394735436398x+127.23392443720059, right: y=2.3717333984465085x+-119.80211078629688, x:25, y:0
turn1-00025300.png: left: y=-4.291146896101979x+123.15188695121688, right: y=2.4092287950725013x+-122.71429231361469, x:25, y:0
turn1-00025350.png: left: y=-4.423578905482015x+126.58704846126359, right: y=2.3536291787060755x+-116.74899479640405, x:22, y:0
turn1-00025400.png: left: y=-4.355381919683787x+124.57956744972597, right: y=2.3996240580675456x+-119.55504776069239, x:24, y:0
turn1-00025450.png: left: y=-4.828949983849726x+125.61572912266749, right: y=2.272930158781392x+-112.41372616377053, x:34, y:0
turn1-00025500.png: left: y=-4.955198952022266x+124.74360569837887, right: y=2.229003704977449x+-102.84975450560864, x:34, y:0
turn1-00025550.png: left: y=-5.3170731707317085x+127.48780487804876, right: y=2.229292719753843x+-101.92982109105107, x:35, y:0
turn1-00025600.png: left: y=-4.420691368183323x+136.7839901170591, right: y=2.3077421195890775x+-117.88041092282025, x:24, y:0
turn1-00025650.png: left: y=-4.421792143836689x+122.60952032995158, right: y=2.4286026161496608x+-120.79351002768782, x:29, y:0
turn1-00025700.png: left: y=-2.0962215452324413x+105.98081889305028, right: y=2.488812158498149x+-158.8091787439614, x:15, y:0
turn1-00025750.png: left: y=-3.6305147259306247x+116.17705719342254, right: y=2.3044593168014775x+-115.68719517895998, x:33, y:0
turn1-00025800.png: left: y=-1.7276781255324536x+77.02457065974163, right: y=2.4370615132465296x+-105.29454964637425, x:43, y:5
turn1-00025850.png: left: y=0.5034936238044647x+54.604489904357045, right: y=2.417652837189617x+-98.54391330098383, x:37, y:5
turn1-00025900.png: left: y=-1.2736341124532193x+72.40524225175359, right: y=2.536413773415857x+-113.24350340586453, x:33, y:8
turn1-00025950.png: left: invalid, right: invalid, x: invalud, y: invalid
turn1-00026000.png: left: invalid, right: invalid, x: invalud, y: invalid
turn1-00026050.png: left: invalid, right: invalid, x: invalud, y: invalid
turn1-00026100.png: left: invalid, right: invalid, x: invalud, y: invalid
turn1-00026150.png: left: y=-2.3924953267114115x+101.61602509679699, right: y=1.574456685441329x+-34.655890561400604, x:0, y:26
turn1-00026200.png: left: y=-6.226319841618999x+98.00555433347992, right: y=2.001137042693049x+-108.80549930283509, x:0, y:25
turn1-00026250.png: left: y=-5.334505884673556x+92.42086922217115, right: y=2.1172120033826167x+-119.20135721197363, x:11, y:32
turn1-00026300.png: left: y=-5.322913712781038x+103.35574235365605, right: y=2.1421475701717636x+-122.93022098868867, x:10, y:28
turn1-00026350.png: left: y=-5.884582229175316x+98.94205165863156, right: y=2.094722527206128x+-116.8756299090679, x:26, y:29
turn1-00026400.png: left: y=-4.400610586546986x+95.93799987203272, right: y=2.155285493827161x+-139.22125771604945, x:36, y:34
turn1-00026450.png: left: y=-5.532433271260082x+75.4849472377405, right: y=2.3229947883564237x+-159.56158637345857, x:40, y:51
turn1-00026500.png: left: y=-0.1709997188381657x+29.05029780532181, right: y=0.20965574962006897x+6.843237231020004, x:4, y:72
turn1-00026550.png: left: invalid, right: invalid, x: invalud, y: invalid
turn1-00026600.png: left: invalid, right: invalid, x: invalud, y: invalid
